Time_s,Normal,Voltage_Sag,Voltage_Swell,Interruption,Harmonics,Transient
0.0078125,0.6343932841636455,0.6343932841636455,0.6343932841636455,0.6343932841636455,0.7376530060904524,0.6343932841636455
0.00796875,0.5956993044924335,0.5956993044924335,0.5956993044924335,0.5956993044924335,0.7320241468371447,0.5956993044924335
0.008125,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.5555702330196022,0.7221970572816994,0.5555702330196022
0.00828125,0.5141027441932218,0.5141027441932218,0.5141027441932218,0.5141027441932218,0.7066775719670259,0.5141027441932218
0.0084375,0.4713967368259974,0.4713967368259974,0.4713967368259974,0.4713967368259974,0.6841137742431914,0.4713967368259974
0.00859375,0.42755509343028203,0.42755509343028203,0.42755509343028203,0.42755509343028203,0.6533805345575281,0.42755509343028203
0.00875,0.38268343236508945,0.38268343236508945,0.38268343236508945,0.38268343236508945,0.6136533154929111,0.38268343236508945
0.008906250000000001,0.3368898533922199,0.3368898533922199,0.3368898533922199,0.3368898533922199,0.5644667958887388,0.3368898533922199
0.0090625,0.2902846772544624,0.2902846772544624,0.2902846772544624,0.2902846772544624,0.5057547179260927,0.2902846772544624
0.00921875,0.24298017990326407,0.24298017990326407,0.24298017990326407,0.24298017990326407,0.4378684296486191,0.24298017990326407
0.009375,0.19509032201612816,0.19509032201612816,0.19509032201612816,0.19509032201612816,0.3615728181993232,0.19509032201612816
0.00953125,0.1467304744553618,0.1467304744553618,0.1467304744553618,0.1467304744553618,0.27801963395460616,0.1467304744553618
0.0096875,0.0980171403295604,0.0980171403295604,0.0980171403295604,0.0980171403295604,0.18869951560032988,0.0980171403295604
0.00984375,0.049067674327417966,0.049067674327417966,0.049067674327417966,0.049067674327417966,0.09537526348604874,0.049067674327417966
0.01,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,1.2246467991473532e-16,2.3880612583373386e-16,1.2246467991473532e-16
0.01015625,-0.04906767432741817,-0.04906767432741817,-0.04906767432741817,-0.04906767432741817,-0.09537526348604855,-0.04906767432741817
0.0103125,-0.09801714032956059,-0.09801714032956059,-0.09801714032956059,-0.09801714032956059,-0.18869951560032955,-0.09801714032956059
0.01046875,-0.146730474455362,-0.146730474455362,-0.146730474455362,-0.146730474455362,-0.27801963395460605,-0.146730474455362
0.010625,-0.19509032201612836,-0.19509032201612836,-0.19509032201612836,-0.19509032201612836,-0.36157281819932313,-0.19509032201612836
0.010781250000000001,-0.24298017990326426,-0.24298017990326426,-0.24298017990326426,-0.24298017990326426,-0.43786842964861916,-0.24298017990326426
0.010937500000000001,-0.29028467725446255,-0.29028467725446255,-0.29028467725446255,-0.29028467725446255,-0.5057547179260928,-0.29028467725446255
0.01109375,-0.3368898533922201,-0.3368898533922201,-0.3368898533922201,-0.3368898533922201,-0.5644667958887389,-0.3368898533922201
0.01125,-0.38268343236508967,-0.38268343236508967,-0.38268343236508967,-0.38268343236508967,-0.6136533154929115,-0.38268343236508967
0.01140625,-0.4275550934302822,-0.4275550934302822,-0.4275550934302822,-0.4275550934302822,-0.6533805345575284,-0.4275550934302822
0.0115625,-0.47139673682599764,-0.47139673682599764,-0.47139673682599764,-0.47139673682599764,-0.6841137742431919,-0.47139673682599764
0.01171875,-0.5141027441932216,-0.5141027441932216,-0.5141027441932216,-0.5141027441932216,-0.7066775719670257,-0.5141027441932216
0.011875,-0.5555702330196023,-0.5555702330196023,-0.5555702330196023,-0.5555702330196023,-0.7221970572816997,-0.5555702330196023
0.01203125,-0.5956993044924332,-0.5956993044924332,-0.5956993044924332,-0.5956993044924332,-0.7320241468371448,-0.5956993044924332
0.0121875,-0.6343932841636456,-0.6343932841636456,-0.6343932841636456,-0.6343932841636456,-0.7376530060904528,-0.6343932841636456
0.01234375,-0.6715589548470184,-0.6715589548470184,-0.6715589548470184,-0.6715589548470184,-0.7406298101497931,-0.6715589548470184
0.0125,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,-0.7071067811865477,-0.7424621202458751,-0.7071067811865477
0.01265625,-0.7409511253549592,-0.7409511253549592,-0.7409511253549592,-0.7409511253549592,-0.7445331600287971,-0.7409511253549592
0.012812500000000001,-0.7730104533627372,-0.7730104533627372,-0.7730104533627372,-0.7730104533627372,-0.7480259303134161,-0.7730104533627372
0.012968750000000001,-0.803207531480645,-0.803207531480645,-0.803207531480645,-0.803207531480645,-0.7538614638689607,-0.803207531480645
0.013125,-0.8314696123025452,-0.8314696123025452,-0.8314696123025452,-0.8314696123025452,-0.7626546325646416,-0.8314696123025452
0.01328125,-0.857728610000272,-0.857728610000272,-0.857728610000272,-0.857728610000272,-0.7746898318370403,-0.857728610000272
0.0134375,-0.8819212643483549,-0.8819212643483549,-0.8819212643483549,-0.8819212643483549,-0.7899176479626472,-0.8819212643483549
0.01359375,-0.9039892931234436,-0.9039892931234436,-0.9039892931234436,-0.9039892931234436,-0.8079723356887105,-0.9039892931234436
0.01375,-0.9238795325112868,-0.9238795325112868,-0.9238795325112868,-0.9238795325112868,-0.8282086744200141,-0.9238795325112868
0.01390625,-0.9415440651830208,-0.9415440651830208,-0.9415440651830208,-0.9415440651830208,-0.8497556061085012,-0.9415440651830208
0.0140625,-0.9569403357322088,-0.9569403357322088,-0.9569403357322088,-0.9569403357322088,-0.871583057140618,-0.9569403357322088
0.01421875,-0.970031253194544,-0.970031253194544,-0.970031253194544,-0.970031253194544,-0.892577569730522,-0.970031253194544
0.014375,-0.9807852804032305,-0.9807852804032305,-0.9807852804032305,-0.9807852804032305,-0.9116218618598088,-0.9807852804032305
0.01453125,-0.989176509964781,-0.989176509964781,-0.989176509964781,-0.989176509964781,-0.9276732285317604,-0.989176509964781
0.014687500000000001,-0.9951847266721969,-0.9951847266721969,-0.9951847266721969,-0.9951847266721969,-0.939835802747201,-0.9951847266721969
0.014843750000000001,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9474221050299098,-0.9987954562051724
0.015,-1.0,-1.0,-1.0,-1.0,-0.95,-1.0
0.01515625,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9474221050299096,-0.9987954562051724
0.0153125,-0.9951847266721968,-0.9951847266721968,-0.9951847266721968,-0.9951847266721968,-0.9398358027472011,-0.9951847266721968
0.01546875,-0.9891765099647809,-0.9891765099647809,-0.9891765099647809,-0.9891765099647809,-0.9276732285317606,-0.9891765099647809
0.015625,-0.9807852804032304,-0.9807852804032304,-0.9807852804032304,-0.9807852804032304,-0.911621861859809,-0.9807852804032304
0.01578125,-0.970031253194544,-0.970031253194544,-0.970031253194544,-0.970031253194544,-0.8925775697305222,-0.970031253194544
0.0159375,-0.9569403357322089,-0.9569403357322089,-0.9569403357322089,-0.9569403357322089,-0.8715830571406182,-0.9569403357322089
0.01609375,-0.9415440651830206,-0.9415440651830206,-0.9415440651830206,-0.9415440651830206,-0.8497556061085014,-0.9415440651830206
0.01625,-0.9238795325112866,-0.9238795325112866,-0.9238795325112866,-0.9238795325112866,-0.8282086744200143,-0.9238795325112866
0.01640625,-0.9039892931234433,-0.9039892931234433,-0.9039892931234433,-0.9039892931234433,-0.8079723356887106,-0.9039892931234433
0.0165625,-0.881921264348355,-0.881921264348355,-0.881921264348355,-0.881921264348355,-0.7899176479626472,-0.881921264348355
0.01671875,-0.8577286100002718,-0.8577286100002718,-0.8577286100002718,-0.8577286100002718,-0.77468983183704,-0.8577286100002718
0.016875,-0.831469612302545,-0.831469612302545,-0.831469612302545,-0.831469612302545,-0.7626546325646413,-0.831469612302545
0.01703125,-0.8032075314806447,-0.8032075314806447,-0.8032075314806447,-0.8032075314806447,-0.7538614638689605,-0.8032075314806447
0.0171875,-0.7730104533627369,-0.7730104533627369,-0.7730104533627369,-0.7730104533627369,-0.7480259303134158,-0.7730104533627369
0.01734375,-0.7409511253549586,-0.7409511253549586,-0.7409511253549586,-0.7409511253549586,-0.7445331600287963,-0.7409511253549586
0.0175,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.707106781186547,-0.7424621202458743,-0.707106781186547
0.017656250000000002,-0.671558954847018,-0.671558954847018,-0.671558954847018,-0.671558954847018,-0.7406298101497927,-0.671558954847018
0.017812500000000002,-0.6343932841636453,-0.6343932841636453,-0.6343932841636453,-0.6343932841636453,-0.7376530060904523,-0.6343932841636453
0.017968750000000002,-0.5956993044924325,-0.5956993044924325,-0.5956993044924325,-0.5956993044924325,-0.7320241468371439,-0.5956993044924325
0.018125,-0.5555702330196022,-0.5555702330196022,-0.5555702330196022,-0.5555702330196022,-0.7221970572816989,-0.5555702330196022
0.01828125,-0.5141027441932219,-0.5141027441932219,-0.5141027441932219,-0.5141027441932219,-0.7066775719670256,-0.5141027441932219
0.0184375,-0.4713967368259979,-0.4713967368259979,-0.4713967368259979,-0.4713967368259979,-0.6841137742431918,-0.4713967368259979
0.01859375,-0.42755509343028253,-0.42755509343028253,-0.42755509343028253,-0.42755509343028253,-0.6533805345575285,-0.42755509343028253
0.01875,-0.38268343236508956,-0.38268343236508956,-0.38268343236508956,-0.38268343236508956,-0.613653315492911,-0.38268343236508956
0.01890625,-0.33688985339222,-0.33688985339222,-0.33688985339222,-0.33688985339222,-0.564466795888739,-0.33688985339222
0.0190625,-0.2902846772544625,-0.2902846772544625,-0.2902846772544625,-0.2902846772544625,-0.5057547179260928,-0.2902846772544625
0.01921875,-0.24298017990326418,-0.24298017990326418,-0.24298017990326418,-0.24298017990326418,-0.43786842964861905,-0.24298017990326418
0.019375,-0.19509032201612786,-0.19509032201612786,-0.19509032201612786,-0.19509032201612786,-0.3615728181993233,-0.19509032201612786
0.01953125,-0.1467304744553615,-0.1467304744553615,-0.1467304744553615,-0.1467304744553615,-0.27801963395460605,-0.1467304744553615
0.0196875,-0.0980171403295605,-0.0980171403295605,-0.0980171403295605,-0.0980171403295605,-0.18869951560032988,-0.0980171403295605
0.01984375,-0.04906767432741809,-0.04906767432741809,-0.04906767432741809,-0.04906767432741809,-0.09537526348604926,-0.04906767432741809
0.02,-2.4492935982947064e-16,-2.4492935982947064e-16,-2.4492935982947064e-16,-2.4492935982947064e-16,-4.776122516674677e-16,-2.4492935982947064e-16
0.02015625,0.04906767432741849,0.04906767432741849,0.04906767432741849,0.04906767432741849,0.09537526348604886,0.04906767432741849
0.0203125,0.09801714032956091,0.09801714032956091,0.09801714032956091,0.09801714032956091,0.18869951560032955,0.09801714032956091
0.02046875,0.1467304744553619,0.1467304744553619,0.1467304744553619,0.1467304744553619,0.2780196339546058,0.1467304744553619
0.020625,0.19509032201612825,0.19509032201612825,0.19509032201612825,0.19509032201612825,0.36157281819932297,0.19509032201612825
0.02078125,0.24298017990326456,0.24298017990326456,0.24298017990326456,0.24298017990326456,0.4378684296486193,0.24298017990326456
0.0209375,0.2902846772544629,0.2902846772544629,0.2902846772544629,0.2902846772544629,0.5057547179260931,0.2902846772544629
0.02109375,0.3368898533922204,0.3368898533922204,0.3368898533922204,0.3368898533922204,0.5644667958887394,0.3368898533922204
0.02125,0.38268343236508995,0.38268343236508995,0.38268343236508995,0.38268343236508995,0.6136533154929116,0.38268343236508995
0.02140625,0.4275550934302829,0.4275550934302829,0.4275550934302829,0.4275550934302829,0.6533805345575292,0.4275550934302829
0.021562500000000002,0.4713967368259983,0.4713967368259983,0.4713967368259983,0.4713967368259983,0.6841137742431923,0.4713967368259983
0.021718750000000002,0.5141027441932222,0.5141027441932222,0.5141027441932222,0.5141027441932222,0.7066775719670264,0.5141027441932222
0.021875000000000002,0.5555702330196025,0.5555702330196025,0.5555702330196025,0.5555702330196025,0.7221970572816997,0.5555702330196025
0.02203125,0.5956993044924328,0.5956993044924328,0.5956993044924328,0.5956993044924328,0.7320241468371449,0.5956993044924328
0.0221875,0.6343932841636455,0.6343932841636455,0.6343932841636455,0.6343932841636455,0.7376530060904528,0.6343932841636455
0.02234375,0.6715589548470183,0.6715589548470183,0.6715589548470183,0.6715589548470183,0.7406298101497936,0.6715589548470183
0.0225,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.7071067811865474,0.7424621202458755,0.7071067811865474
0.02265625,0.7409511253549588,0.7409511253549588,0.7409511253549588,0.7409511253549588,0.7445331600287968,0.7409511253549588
0.0228125,0.7730104533627371,0.7730104533627371,0.7730104533627371,0.7730104533627371,0.7480259303134164,0.7730104533627371
0.02296875,0.8032075314806449,0.8032075314806449,0.8032075314806449,0.8032075314806449,0.7538614638689609,0.8032075314806449
0.023125,0.8314696123025452,0.8314696123025452,0.8314696123025452,0.8314696123025452,0.7626546325646414,0.8314696123025452
0.02328125,0.857728610000272,0.857728610000272,0.857728610000272,0.857728610000272,0.7746898318370404,0.857728610000272
0.0234375,0.8819212643483548,0.8819212643483548,0.8819212643483548,0.8819212643483548,0.7899176479626471,0.8819212643483548
0.02359375,0.9039892931234434,0.9039892931234434,0.9039892931234434,0.9039892931234434,0.8079723356887101,0.9039892931234434
0.02375,0.9238795325112868,0.9238795325112868,0.9238795325112868,0.9238795325112868,0.8282086744200148,0.9238795325112868
0.02390625,0.9415440651830208,0.9415440651830208,0.9415440651830208,0.9415440651830208,0.8497556061085012,0.9415440651830208
0.0240625,0.9569403357322088,0.9569403357322088,0.9569403357322088,0.9569403357322088,0.8715830571406175,0.9569403357322088
0.02421875,0.9700312531945441,0.9700312531945441,0.9700312531945441,0.9700312531945441,0.8925775697305224,0.9700312531945441
0.024375,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9807852804032305,0.9116218618598088,0.9807852804032305
0.02453125,0.989176509964781,0.989176509964781,0.989176509964781,0.989176509964781,0.9276732285317605,0.989176509964781
0.0246875,0.9951847266721969,0.9951847266721969,0.9951847266721969,0.9951847266721969,0.9398358027472011,0.9951847266721969
0.02484375,0.9987954562051724,0.9987954562051724,0.9987954562051724,0.9987954562051724,0.9474221050299096,0.9987954562051724
0.025,1.0,1.0,1.0,1.0,0.95,1.0
0.02515625,0.9987954562051724,0.9987954562051724,0.9987954562051724,0.9987954562051724,0.9474221050299096,0.9987954562051724
0.0253125,0.9951847266721968,0.9951847266721968,0.9951847266721968,0.9951847266721968,0.9398358027472012,0.9951847266721968
0.025468750000000002,0.9891765099647808,0.9891765099647808,0.9891765099647808,0.9891765099647808,0.9276732285317603,0.9891765099647808
0.025625000000000002,0.9807852804032303,0.9807852804032303,0.9807852804032303,0.9807852804032303,0.9116218618598089,0.9807852804032303
0.025781250000000002,0.9700312531945439,0.9700312531945439,0.9700312531945439,0.9700312531945439,0.8925775697305218,0.9700312531945439
0.025937500000000002,0.9569403357322087,0.9569403357322087,0.9569403357322087,0.9569403357322087,0.8715830571406182,0.9569403357322087
0.02609375,0.9415440651830207,0.9415440651830207,0.9415440651830207,0.9415440651830207,0.8497556061085015,0.9415440651830207
0.02625,0.9238795325112867,0.9238795325112867,0.9238795325112867,0.9238795325112867,0.8282086744200144,0.9238795325112867
0.02640625,0.9039892931234433,0.9039892931234433,0.9039892931234433,0.9039892931234433,0.8079723356887103,0.9039892931234433
0.0265625,0.8819212643483552,0.8819212643483552,0.8819212643483552,0.8819212643483552,0.7899176479626475,0.8819212643483552
0.02671875,0.8577286100002722,0.8577286100002722,0.8577286100002722,0.8577286100002722,0.7746898318370404,0.8577286100002722
0.026875,0.8314696123025456,0.8314696123025456,0.8314696123025456,0.8314696123025456,0.7626546325646415,0.8314696123025456
0.02703125,0.8032075314806454,0.8032075314806454,0.8032075314806454,0.8032075314806454,0.7538614638689611,0.8032075314806454
0.0271875,0.7730104533627364,0.7730104533627364,0.7730104533627364,0.7730104533627364,0.7480259303134146,0.7730104533627364
0.02734375,0.7409511253549586,0.7409511253549586,0.7409511253549586,0.7409511253549586,0.7445331600287959,0.7409511253549586
0.0275,0.7071067811865471,0.7071067811865471,0.7071067811865471,0.7071067811865471,0.7424621202458741,0.7071067811865471
0.02765625,0.6715589548470181,0.6715589548470181,0.6715589548470181,0.6715589548470181,0.7406298101497923,0.6715589548470181
0.0278125,0.6343932841636454,0.6343932841636454,0.6343932841636454,0.6343932841636454,0.7376530060904519,0.6343932841636454
0.02796875,0.5956993044924332,0.5956993044924332,0.5956993044924332,0.5956993044924332,0.7320241468371438,0.5956993044924332
0.028125,0.5555702330196023,0.5555702330196023,0.5555702330196023,0.5555702330196023,0.7221970572816994,0.5555702330196023
0.02828125,0.514102744193222,0.514102744193222,0.514102744193222,0.514102744193222,0.7066775719670256,0.514102744193222
0.0284375,0.47139673682599803,0.47139673682599803,0.47139673682599803,0.47139673682599803,0.684113774243192,0.47139673682599803
0.02859375,0.42755509343028103,0.42755509343028103,0.42755509343028103,0.42755509343028103,0.653380534557527,0.42755509343028103
0.02875,0.3826834323650889,0.3826834323650889,0.3826834323650889,0.3826834323650889,0.6136533154929105,0.3826834323650889
0.02890625,0.3368898533922193,0.3368898533922193,0.3368898533922193,0.3368898533922193,0.5644667958887382,0.3368898533922193
0.0290625,0.2902846772544618,0.2902846772544618,0.2902846772544618,0.2902846772544618,0.5057547179260922,0.2902846772544618
0.02921875,0.24298017990326343,0.24298017990326343,0.24298017990326343,0.24298017990326343,0.4378684296486183,0.24298017990326343
0.029375000000000002,0.19509032201612797,0.19509032201612797,0.19509032201612797,0.19509032201612797,0.36157281819932285,0.19509032201612797
0.029531250000000002,0.1467304744553616,0.1467304744553616,0.1467304744553616,0.1467304744553616,0.27801963395460627,0.1467304744553616
0.029687500000000002,0.09801714032956063,0.09801714032956063,0.09801714032956063,0.09801714032956063,0.18869951560032977,0.09801714032956063
0.029843750000000002,0.04906767432741644,0.04906767432741644,0.04906767432741644,0.04906767432741644,0.09537526348604719,0.04906767432741644
0.03,3.6739403974420594e-16,3.6739403974420594e-16,3.6739403974420594e-16,3.6739403974420594e-16,1.0716897453812517e-15,3.6739403974420594e-16
0.03015625,-0.04906767432741748,-0.04906767432741748,-0.04906767432741748,-0.04906767432741748,-0.09537526348604686,-0.04906767432741748
0.0303125,-0.0980171403295599,-0.0980171403295599,-0.0980171403295599,-0.0980171403295599,-0.18869951560032838,-0.0980171403295599
0.03046875,-0.1467304744553609,-0.1467304744553609,-0.1467304744553609,-0.1467304744553609,-0.2780196339546045,-0.1467304744553609
0.030625,-0.195090322016129,-0.195090322016129,-0.195090322016129,-0.195090322016129,-0.361572818199323,-0.195090322016129
0.03078125,-0.24298017990326443,-0.24298017990326443,-0.24298017990326443,-0.24298017990326443,-0.4378684296486189,-0.24298017990326443
0.0309375,-0.2902846772544628,-0.2902846772544628,-0.2902846772544628,-0.2902846772544628,-0.5057547179260928,-0.2902846772544628
0.03109375,-0.3368898533922203,-0.3368898533922203,-0.3368898533922203,-0.3368898533922203,-0.564466795888739,-0.3368898533922203
0.03125,-0.38268343236508984,-0.38268343236508984,-0.38268343236508984,-0.38268343236508984,-0.6136533154929116,-0.38268343236508984
0.031406250000000004,-0.4275550934302836,-0.4275550934302836,-0.4275550934302836,-0.4275550934302836,-0.6533805345575299,-0.4275550934302836
0.0315625,-0.4713967368259974,-0.4713967368259974,-0.4713967368259974,-0.4713967368259974,-0.6841137742431918,-0.4713967368259974
0.031718750000000004,-0.5141027441932229,-0.5141027441932229,-0.5141027441932229,-0.5141027441932229,-0.7066775719670269,-0.5141027441932229
0.031875,-0.5555702330196017,-0.5555702330196017,-0.5555702330196017,-0.5555702330196017,-0.7221970572816993,-0.5555702330196017
0.03203125,-0.5956993044924327,-0.5956993044924327,-0.5956993044924327,-0.5956993044924327,-0.7320241468371455,-0.5956993044924327
0.0321875,-0.6343932841636462,-0.6343932841636462,-0.6343932841636462,-0.6343932841636462,-0.7376530060904538,-0.6343932841636462
0.03234375,-0.6715589548470176,-0.6715589548470176,-0.6715589548470176,-0.6715589548470176,-0.7406298101497932,-0.6715589548470176
0.0325,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7071067811865479,-0.7424621202458759,-0.7071067811865479
0.03265625,-0.7409511253549581,-0.7409511253549581,-0.7409511253549581,-0.7409511253549581,-0.7445331600287968,-0.7409511253549581
0.0328125,-0.7730104533627371,-0.7730104533627371,-0.7730104533627371,-0.7730104533627371,-0.7480259303134159,-0.7730104533627371
0.03296875,-0.8032075314806449,-0.8032075314806449,-0.8032075314806449,-0.8032075314806449,-0.7538614638689609,-0.8032075314806449
0.033125,-0.8314696123025451,-0.8314696123025451,-0.8314696123025451,-0.8314696123025451,-0.7626546325646413,-0.8314696123025451
0.03328125,-0.8577286100002719,-0.8577286100002719,-0.8577286100002719,-0.8577286100002719,-0.7746898318370402,-0.8577286100002719
0.0334375,-0.8819212643483556,-0.8819212643483556,-0.8819212643483556,-0.8819212643483556,-0.7899176479626482,-0.8819212643483556
0.03359375,-0.903989293123443,-0.903989293123443,-0.903989293123443,-0.903989293123443,-0.8079723356887099,-0.903989293123443
0.03375,-0.9238795325112871,-0.9238795325112871,-0.9238795325112871,-0.9238795325112871,-0.8282086744200141,-0.9238795325112871
0.03390625,-0.9415440651830205,-0.9415440651830205,-0.9415440651830205,-0.9415440651830205,-0.8497556061085005,-0.9415440651830205
0.0340625,-0.956940335732209,-0.956940335732209,-0.956940335732209,-0.956940335732209,-0.871583057140618,-0.956940335732209
0.03421875,-0.9700312531945441,-0.9700312531945441,-0.9700312531945441,-0.9700312531945441,-0.8925775697305223,-0.9700312531945441
0.034375,-0.9807852804032305,-0.9807852804032305,-0.9807852804032305,-0.9807852804032305,-0.9116218618598088,-0.9807852804032305
0.03453125,-0.989176509964781,-0.989176509964781,-0.989176509964781,-0.989176509964781,-0.9276732285317605,-0.989176509964781
0.0346875,-0.995184726672197,-0.995184726672197,-0.995184726672197,-0.995184726672197,-0.9398358027472014,-0.995184726672197
0.03484375,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9474221050299095,-0.9987954562051724
0.035,-1.0,-1.0,-1.0,-1.0,-0.95,-1.0
0.03515625,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9987954562051724,-0.9474221050299099,-0.9987954562051724
